RPT_DATE,RPT_YR,GEOGRAPHY,SVC_DESC,AMOUNT,AMOUNT_ANNOT,AMOUNT_TYPE
11/2/2020,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/2/2020,12MO,San Mateo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/2/2020,12MO,Santa Barbara,ALL,632,,BENEFICIARIES
11/2/2020,12MO,Santa Barbara,ALL,2992471.85,,DOLLARS
11/2/2020,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,59,,BENEFICIARIES
11/2/2020,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,11743.005,,MINUTES
11/2/2020,12MO,Santa Barbara,CASE_MANAGEMENT/BROKERAGE,42907.21,,DOLLARS
11/2/2020,12MO,Santa Barbara,CRISIS_INTERVENTION,16,,BENEFICIARIES
11/2/2020,12MO,Santa Barbara,CRISIS_INTERVENTION,5344.035,,MINUTES
11/2/2020,12MO,Santa Barbara,CRISIS_INTERVENTION,30325.64,,DOLLARS
11/2/2020,12MO,Santa Barbara,ICC,616,,BENEFICIARIES
11/2/2020,12MO,Santa Barbara,ICC,362530.2,,MINUTES
11/2/2020,12MO,Santa Barbara,ICC,1056678.02,,DOLLARS
11/2/2020,12MO,Santa Barbara,IHBS,194,,BENEFICIARIES
11/2/2020,12MO,Santa Barbara,IHBS,416719.11,,MINUTES
11/2/2020,12MO,Santa Barbara,IHBS,1260560.11,,DOLLARS
11/2/2020,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,29,,BENEFICIARIES
11/2/2020,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,9316.005,,MINUTES
11/2/2020,12MO,Santa Barbara,MEDICATION_SUPPORT_SVCS,99635.18,,DOLLARS
11/2/2020,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,68,,BENEFICIARIES
11/2/2020,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,98732.79,,MINUTES
11/2/2020,12MO,Santa Barbara,MENTAL_HEALTH_SVCS,412360.75,,DOLLARS
11/2/2020,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,13,,BENEFICIARIES
11/2/2020,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,31277.055,,MINUTES
11/2/2020,12MO,Santa Barbara,THERAPEUTIC_BEHAVIORAL_SVCS,90004.94,,DOLLARS
11/2/2020,12MO,Santa Clara,ALL,948,,BENEFICIARIES
11/2/2020,12MO,Santa Clara,ALL,14267060.49,,DOLLARS
11/2/2020,12MO,Santa Clara,ICC,917,,BENEFICIARIES
11/2/2020,12MO,Santa Clara,ICC,1514542.35,,MINUTES
11/2/2020,12MO,Santa Clara,ICC,5274790.91,,DOLLARS
11/2/2020,12MO,Santa Clara,IHBS,834,,BENEFICIARIES
11/2/2020,12MO,Santa Clara,IHBS,2031415.65,,MINUTES
11/2/2020,12MO,Santa Clara,IHBS,8668446.36,,DOLLARS
11/2/2020,12MO,Santa Clara,TFC,13,,BENEFICIARIES
11/2/2020,12MO,Santa Clara,TFC,1370,,DAYS
11/2/2020,12MO,Santa Clara,TFC,323823.22,,DOLLARS
11/2/2020,12MO,Santa Cruz,ALL,45,,BENEFICIARIES
11/2/2020,12MO,Santa Cruz,ALL,506967.72,,DOLLARS
11/2/2020,12MO,Santa Cruz,ICC,37,,BENEFICIARIES
11/2/2020,12MO,Santa Cruz,ICC,21463.95,,MINUTES
11/2/2020,12MO,Santa Cruz,ICC,131815.75,,DOLLARS
11/2/2020,12MO,Santa Cruz,IHBS,40,,BENEFICIARIES
11/2/2020,12MO,Santa Cruz,IHBS,60477.3,,MINUTES
11/2/2020,12MO,Santa Cruz,IHBS,375151.97,,DOLLARS
11/2/2020,12MO,Shasta,ALL,294,,BENEFICIARIES
11/2/2020,12MO,Shasta,ALL,1143347.65,,DOLLARS
11/2/2020,12MO,Shasta,CASE_MANAGEMENT/BROKERAGE,41,,BENEFICIARIES
11/2/2020,12MO,Shasta,CASE_MANAGEMENT/BROKERAGE,6742.35,,MINUTES
11/2/2020,12MO,Shasta,CASE_MANAGEMENT/BROKERAGE,21838.48,,DOLLARS
11/2/2020,12MO,Shasta,CRISIS_INTERVENTION,,1,BENEFICIARIES
11/2/2020,12MO,Shasta,CRISIS_INTERVENTION,,1,DOLLARS
11/2/2020,12MO,Shasta,CRISIS_INTERVENTION,,1,MINUTES
11/2/2020,12MO,Shasta,FULL_DAY_TX_INTENSIVE,,1,BENEFICIARIES
11/2/2020,12MO,Shasta,FULL_DAY_TX_INTENSIVE,,1,DOLLARS
11/2/2020,12MO,Shasta,FULL_DAY_TX_INTENSIVE,,1,HOURS
11/2/2020,12MO,Shasta,ICC,275,,BENEFICIARIES
11/2/2020,12MO,Shasta,ICC,114793.65,,MINUTES
11/2/2020,12MO,Shasta,ICC,402541.28,,DOLLARS
11/2/2020,12MO,Shasta,IHBS,93,,BENEFICIARIES
11/2/2020,12MO,Shasta,IHBS,48308.85,,MINUTES
11/2/2020,12MO,Shasta,IHBS,154770.9,,DOLLARS
11/2/2020,12MO,Shasta,MEDICATION_SUPPORT_SVCS,25,,BENEFICIARIES
11/2/2020,12MO,Shasta,MEDICATION_SUPPORT_SVCS,7643.85,,MINUTES
11/2/2020,12MO,Shasta,MEDICATION_SUPPORT_SVCS,32106.58,,DOLLARS
11/2/2020,12MO,Shasta,MENTAL_HEALTH_SVCS,73,,BENEFICIARIES
11/2/2020,12MO,Shasta,MENTAL_HEALTH_SVCS,108821.4,,MINUTES
11/2/2020,12MO,Shasta,MENTAL_HEALTH_SVCS,392386.47,,DOLLARS
11/2/2020,12MO,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,BENEFICIARIES
11/2/2020,12MO,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
11/2/2020,12MO,Shasta,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
11/2/2020,12MO,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/2/2020,12MO,Shasta,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/2/2020,12MO,Siskiyou,ALL,82,,BENEFICIARIES
11/2/2020,12MO,Siskiyou,ALL,217616.22,,DOLLARS
11/2/2020,12MO,Siskiyou,CASE_MANAGEMENT/BROKERAGE,11,,BENEFICIARIES
11/2/2020,12MO,Siskiyou,CASE_MANAGEMENT/BROKERAGE,1252.5,,MINUTES
11/2/2020,12MO,Siskiyou,CASE_MANAGEMENT/BROKERAGE,4305.26,,DOLLARS
11/2/2020,12MO,Siskiyou,CRISIS_INTERVENTION,,1,BENEFICIARIES
11/2/2020,12MO,Siskiyou,CRISIS_INTERVENTION,,1,DOLLARS
11/2/2020,12MO,Siskiyou,CRISIS_INTERVENTION,,1,MINUTES
11/2/2020,12MO,Siskiyou,ICC,58,,BENEFICIARIES
11/2/2020,12MO,Siskiyou,ICC,26037.9,,MINUTES
11/2/2020,12MO,Siskiyou,ICC,82249.86,,DOLLARS
11/2/2020,12MO,Siskiyou,IHBS,62,,BENEFICIARIES
11/2/2020,12MO,Siskiyou,IHBS,25096.5,,MINUTES
11/2/2020,12MO,Siskiyou,IHBS,96656.2,,DOLLARS
11/2/2020,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
11/2/2020,12MO,Siskiyou,MEDICATION_SUPPORT_SVCS,,1,MINUTES
11/2/2020,12MO,Siskiyou,MENTAL_HEALTH_SVCS,21,,BENEFICIARIES
11/2/2020,12MO,Siskiyou,MENTAL_HEALTH_SVCS,7839.75,,MINUTES
11/2/2020,12MO,Siskiyou,MENTAL_HEALTH_SVCS,31816.39,,DOLLARS
11/2/2020,12MO,Solano,ALL,310,,BENEFICIARIES
11/2/2020,12MO,Solano,ALL,2171645.58,,DOLLARS
11/2/2020,12MO,Solano,CASE_MANAGEMENT/BROKERAGE,18,,BENEFICIARIES
11/2/2020,12MO,Solano,CASE_MANAGEMENT/BROKERAGE,2190.3,,MINUTES
11/2/2020,12MO,Solano,CASE_MANAGEMENT/BROKERAGE,6578.01,,DOLLARS
11/2/2020,12MO,Solano,CRISIS_INTERVENTION,,1,BENEFICIARIES
11/2/2020,12MO,Solano,CRISIS_INTERVENTION,,1,DOLLARS
11/2/2020,12MO,Solano,CRISIS_INTERVENTION,,1,MINUTES
11/2/2020,12MO,Solano,FULL_DAY_REHAB,,1,BENEFICIARIES
11/2/2020,12MO,Solano,FULL_DAY_REHAB,,1,DOLLARS
11/2/2020,12MO,Solano,FULL_DAY_REHAB,,1,HOURS
11/2/2020,12MO,Solano,ICC,294,,BENEFICIARIES
11/2/2020,12MO,Solano,ICC,207132.3,,MINUTES
11/2/2020,12MO,Solano,ICC,699820.88,,DOLLARS
11/2/2020,12MO,Solano,IHBS,190,,BENEFICIARIES
11/2/2020,12MO,Solano,IHBS,265409.4,,MINUTES
11/2/2020,12MO,Solano,IHBS,1119678.41,,DOLLARS
11/2/2020,12MO,Solano,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Solano,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
11/2/2020,12MO,Solano,MEDICATION_SUPPORT_SVCS,,1,MINUTES
11/2/2020,12MO,Solano,MENTAL_HEALTH_SVCS,41,,BENEFICIARIES
11/2/2020,12MO,Solano,MENTAL_HEALTH_SVCS,77498.4,,MINUTES
11/2/2020,12MO,Solano,MENTAL_HEALTH_SVCS,295617.75,,DOLLARS
11/2/2020,12MO,Sonoma,ALL,157,,BENEFICIARIES
11/2/2020,12MO,Sonoma,ALL,500564.09,,DOLLARS
11/2/2020,12MO,Sonoma,ICC,151,,BENEFICIARIES
11/2/2020,12MO,Sonoma,ICC,113320.5,,MINUTES
11/2/2020,12MO,Sonoma,ICC,291521.88,,DOLLARS
11/2/2020,12MO,Sonoma,IHBS,75,,BENEFICIARIES
11/2/2020,12MO,Sonoma,IHBS,66942.3,,MINUTES
11/2/2020,12MO,Sonoma,IHBS,209042.21,,DOLLARS
11/2/2020,12MO,Stanislaus,ALL,358,,BENEFICIARIES
11/2/2020,12MO,Stanislaus,ALL,3584442.11,,DOLLARS
11/2/2020,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,104,,BENEFICIARIES
11/2/2020,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,17441.55,,MINUTES
11/2/2020,12MO,Stanislaus,CASE_MANAGEMENT/BROKERAGE,57031.72,,DOLLARS
11/2/2020,12MO,Stanislaus,CRISIS_INTERVENTION,50,,BENEFICIARIES
11/2/2020,12MO,Stanislaus,CRISIS_INTERVENTION,19880.7,,MINUTES
11/2/2020,12MO,Stanislaus,CRISIS_INTERVENTION,120302.33,,DOLLARS
11/2/2020,12MO,Stanislaus,ICC,318,,BENEFICIARIES
11/2/2020,12MO,Stanislaus,ICC,263864.4,,MINUTES
11/2/2020,12MO,Stanislaus,ICC,702283.66,,DOLLARS
11/2/2020,12MO,Stanislaus,IHBS,204,,BENEFICIARIES
11/2/2020,12MO,Stanislaus,IHBS,219794.85,,MINUTES
11/2/2020,12MO,Stanislaus,IHBS,739820.66,,DOLLARS
11/2/2020,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,165,,BENEFICIARIES
11/2/2020,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,24871.8,,MINUTES
11/2/2020,12MO,Stanislaus,MEDICATION_SUPPORT_SVCS,206512.79,,DOLLARS
11/2/2020,12MO,Stanislaus,MENTAL_HEALTH_SVCS,224,,BENEFICIARIES
11/2/2020,12MO,Stanislaus,MENTAL_HEALTH_SVCS,393932.1,,MINUTES
11/2/2020,12MO,Stanislaus,MENTAL_HEALTH_SVCS,1749799.8,,DOLLARS
11/2/2020,12MO,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,BENEFICIARIES
11/2/2020,12MO,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
11/2/2020,12MO,Stanislaus,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
11/2/2020,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/2/2020,12MO,Stanislaus,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/2/2020,12MO,Sutter/Yuba,ALL,258,,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,ALL,1191796.53,,DOLLARS
11/2/2020,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,67,,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,18799.2,,MINUTES
11/2/2020,12MO,Sutter/Yuba,CASE_MANAGEMENT/BROKERAGE,60406.24,,DOLLARS
11/2/2020,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,DOLLARS
11/2/2020,12MO,Sutter/Yuba,CRISIS_INTERVENTION,,1,MINUTES
11/2/2020,12MO,Sutter/Yuba,ICC,200,,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,ICC,122546.4,,MINUTES
11/2/2020,12MO,Sutter/Yuba,ICC,378657.85,,DOLLARS
11/2/2020,12MO,Sutter/Yuba,IHBS,24,,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,IHBS,40389.45,,MINUTES
11/2/2020,12MO,Sutter/Yuba,IHBS,121351.95,,DOLLARS
11/2/2020,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,33,,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,4277.7,,MINUTES
11/2/2020,12MO,Sutter/Yuba,MEDICATION_SUPPORT_SVCS,34570.82,,DOLLARS
11/2/2020,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,118,,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,155072.85,,MINUTES
11/2/2020,12MO,Sutter/Yuba,MENTAL_HEALTH_SVCS,570328.66,,DOLLARS
11/2/2020,12MO,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
11/2/2020,12MO,Sutter/Yuba,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
11/2/2020,12MO,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/2/2020,12MO,Sutter/Yuba,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/2/2020,12MO,Tehama,ALL,12,,BENEFICIARIES
11/2/2020,12MO,Tehama,ALL,7662.99,,DOLLARS
11/2/2020,12MO,Tehama,ICC,,1,BENEFICIARIES
11/2/2020,12MO,Tehama,ICC,,1,DOLLARS
11/2/2020,12MO,Tehama,ICC,,1,MINUTES
11/2/2020,12MO,Tehama,IHBS,,1,BENEFICIARIES
11/2/2020,12MO,Tehama,IHBS,,1,DOLLARS
11/2/2020,12MO,Tehama,IHBS,,1,MINUTES
11/2/2020,12MO,Trinity,ALL,,1,BENEFICIARIES
11/2/2020,12MO,Trinity,ALL,,1,DOLLARS
11/2/2020,12MO,Trinity,ICC,,1,BENEFICIARIES
11/2/2020,12MO,Trinity,ICC,,1,DOLLARS
11/2/2020,12MO,Trinity,ICC,,1,MINUTES
11/2/2020,12MO,Trinity,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Trinity,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
11/2/2020,12MO,Trinity,MEDICATION_SUPPORT_SVCS,,1,MINUTES
11/2/2020,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,DOLLARS
11/2/2020,12MO,Trinity,MENTAL_HEALTH_SVCS,,1,MINUTES
11/2/2020,12MO,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/2/2020,12MO,Trinity,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/2/2020,12MO,Tulare,ALL,115,,BENEFICIARIES
11/2/2020,12MO,Tulare,ALL,713912.96,,DOLLARS
11/2/2020,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,66,,BENEFICIARIES
11/2/2020,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,20739.3,,MINUTES
11/2/2020,12MO,Tulare,CASE_MANAGEMENT/BROKERAGE,42608.87,,DOLLARS
11/2/2020,12MO,Tulare,CRISIS_INTERVENTION,,1,BENEFICIARIES
11/2/2020,12MO,Tulare,CRISIS_INTERVENTION,,1,DOLLARS
11/2/2020,12MO,Tulare,CRISIS_INTERVENTION,,1,MINUTES
11/2/2020,12MO,Tulare,ICC,99,,BENEFICIARIES
11/2/2020,12MO,Tulare,ICC,45229.05,,MINUTES
11/2/2020,12MO,Tulare,ICC,93833.32,,DOLLARS
11/2/2020,12MO,Tulare,IHBS,20,,BENEFICIARIES
11/2/2020,12MO,Tulare,IHBS,28633.05,,MINUTES
11/2/2020,12MO,Tulare,IHBS,80434.73,,DOLLARS
11/2/2020,12MO,Tulare,MEDICATION_SUPPORT_SVCS,34,,BENEFICIARIES
11/2/2020,12MO,Tulare,MEDICATION_SUPPORT_SVCS,17452.2,,MINUTES
11/2/2020,12MO,Tulare,MEDICATION_SUPPORT_SVCS,83671.25,,DOLLARS
11/2/2020,12MO,Tulare,MENTAL_HEALTH_SVCS,90,,BENEFICIARIES
11/2/2020,12MO,Tulare,MENTAL_HEALTH_SVCS,145539.3,,MINUTES
11/2/2020,12MO,Tulare,MENTAL_HEALTH_SVCS,410798.55,,DOLLARS
11/2/2020,12MO,Tuolumne,ALL,12,,BENEFICIARIES
11/2/2020,12MO,Tuolumne,ALL,82189.17,,DOLLARS
11/2/2020,12MO,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,BENEFICIARIES
11/2/2020,12MO,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,DOLLARS
11/2/2020,12MO,Tuolumne,CASE_MANAGEMENT/BROKERAGE,,1,MINUTES
11/2/2020,12MO,Tuolumne,CRISIS_INTERVENTION,,1,BENEFICIARIES
11/2/2020,12MO,Tuolumne,CRISIS_INTERVENTION,,1,DOLLARS
11/2/2020,12MO,Tuolumne,CRISIS_INTERVENTION,,1,MINUTES
11/2/2020,12MO,Tuolumne,ICC,,1,BENEFICIARIES
11/2/2020,12MO,Tuolumne,ICC,,1,DOLLARS
11/2/2020,12MO,Tuolumne,ICC,,1,MINUTES
11/2/2020,12MO,Tuolumne,IHBS,,1,BENEFICIARIES
11/2/2020,12MO,Tuolumne,IHBS,,1,DOLLARS
11/2/2020,12MO,Tuolumne,IHBS,,1,MINUTES
11/2/2020,12MO,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,DOLLARS
11/2/2020,12MO,Tuolumne,MEDICATION_SUPPORT_SVCS,,1,MINUTES
11/2/2020,12MO,Tuolumne,MENTAL_HEALTH_SVCS,12,,BENEFICIARIES
11/2/2020,12MO,Tuolumne,MENTAL_HEALTH_SVCS,10986.6,,MINUTES
11/2/2020,12MO,Tuolumne,MENTAL_HEALTH_SVCS,47203.79,,DOLLARS
11/2/2020,12MO,Ventura,ALL,782,,BENEFICIARIES
11/2/2020,12MO,Ventura,ALL,3058954.49,,DOLLARS
11/2/2020,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,135,,BENEFICIARIES
11/2/2020,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,99767.4,,MINUTES
11/2/2020,12MO,Ventura,CASE_MANAGEMENT/BROKERAGE,209944.66,,DOLLARS
11/2/2020,12MO,Ventura,CRISIS_INTERVENTION,,1,BENEFICIARIES
11/2/2020,12MO,Ventura,CRISIS_INTERVENTION,,1,DOLLARS
11/2/2020,12MO,Ventura,CRISIS_INTERVENTION,,1,MINUTES
11/2/2020,12MO,Ventura,ICC,740,,BENEFICIARIES
11/2/2020,12MO,Ventura,ICC,436007.85,,MINUTES
11/2/2020,12MO,Ventura,ICC,956498.81,,DOLLARS
11/2/2020,12MO,Ventura,IHBS,141,,BENEFICIARIES
11/2/2020,12MO,Ventura,IHBS,285940.5,,MINUTES
11/2/2020,12MO,Ventura,IHBS,669057.19,,DOLLARS
11/2/2020,12MO,Ventura,MEDICATION_SUPPORT_SVCS,71,,BENEFICIARIES
11/2/2020,12MO,Ventura,MEDICATION_SUPPORT_SVCS,20152.5,,MINUTES
11/2/2020,12MO,Ventura,MEDICATION_SUPPORT_SVCS,140308.78,,DOLLARS
11/2/2020,12MO,Ventura,MENTAL_HEALTH_SVCS,171,,BENEFICIARIES
11/2/2020,12MO,Ventura,MENTAL_HEALTH_SVCS,326129.4,,MINUTES
11/2/2020,12MO,Ventura,MENTAL_HEALTH_SVCS,1066540.14,,DOLLARS
11/2/2020,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/2/2020,12MO,Ventura,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
11/2/2020,12MO,Yolo,ALL,262,,BENEFICIARIES
11/2/2020,12MO,Yolo,ALL,1881159.52,,DOLLARS
11/2/2020,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,153,,BENEFICIARIES
11/2/2020,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,90292.2,,MINUTES
11/2/2020,12MO,Yolo,CASE_MANAGEMENT/BROKERAGE,196262.58,,DOLLARS
11/2/2020,12MO,Yolo,CRISIS_INTERVENTION,,1,BENEFICIARIES
11/2/2020,12MO,Yolo,CRISIS_INTERVENTION,,1,DOLLARS
11/2/2020,12MO,Yolo,CRISIS_INTERVENTION,,1,MINUTES
11/2/2020,12MO,Yolo,ICC,191,,BENEFICIARIES
11/2/2020,12MO,Yolo,ICC,125855.4,,MINUTES
11/2/2020,12MO,Yolo,ICC,262397.36,,DOLLARS
11/2/2020,12MO,Yolo,IHBS,114,,BENEFICIARIES
11/2/2020,12MO,Yolo,IHBS,89895.75,,MINUTES
11/2/2020,12MO,Yolo,IHBS,250190.65,,DOLLARS
11/2/2020,12MO,Yolo,MEDICATION_SUPPORT_SVCS,61,,BENEFICIARIES
11/2/2020,12MO,Yolo,MEDICATION_SUPPORT_SVCS,11537.1,,MINUTES
11/2/2020,12MO,Yolo,MEDICATION_SUPPORT_SVCS,58132.88,,DOLLARS
11/2/2020,12MO,Yolo,MENTAL_HEALTH_SVCS,209,,BENEFICIARIES
11/2/2020,12MO,Yolo,MENTAL_HEALTH_SVCS,377585.85,,MINUTES
11/2/2020,12MO,Yolo,MENTAL_HEALTH_SVCS,1094644.23,,DOLLARS
11/2/2020,12MO,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,BENEFICIARIES
11/2/2020,12MO,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,DOLLARS
11/2/2020,12MO,Yolo,THERAPEUTIC_BEHAVIORAL_SVCS,,1,MINUTES
12/29/2020,FY1819,Alameda,ADULT_RESIDENTIAL_TX_SVCS,,1,BENEFICIARIES
12/29/2020,FY1819,Alameda,ADULT_RESIDENTIAL_TX_SVCS,,1,DAYS
12/29/2020,FY1819,Alameda,ADULT_RESIDENTIAL_TX_SVCS,,1,DOLLARS
12/29/2020,FY1819,Alameda,ALL,498,,BENEFICIARIES
12/29/2020,FY1819,Alameda,ALL,6979970.25,,DOLLARS
12/29/2020,FY1819,Alameda,CASE_MANAGEMENT/BROKERAGE,84,,BENEFICIARIES
12/29/2020,FY1819,Alameda,CASE_MANAGEMENT/BROKERAGE,73492.8,,MINUTES
12/29/2020,FY1819,Alameda,CASE_MANAGEMENT/BROKERAGE,165081.8,,DOLLARS
12/29/2020,FY1819,Alameda,CRISIS_INTERVENTION,23,,BENEFICIARIES
12/29/2020,FY1819,Alameda,CRISIS_INTERVENTION,9582.735,,MINUTES
12/29/2020,FY1819,Alameda,CRISIS_INTERVENTION,40171.06,,DOLLARS
12/29/2020,FY1819,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,BENEFICIARIES
12/29/2020,FY1819,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,DAYS
12/29/2020,FY1819,Alameda,CRISIS_RESIDENTIAL_TX_SVCS,,1,DOLLARS
12/29/2020,FY1819,Alameda,CRISIS_STABILIZATION,20,,BENEFICIARIES
12/29/2020,FY1819,Alameda,CRISIS_STABILIZATION,865,,HOURS
12/29/2020,FY1819,Alameda,CRISIS_STABILIZATION,172298.5,,DOLLARS
12/29/2020,FY1819,Alameda,FULL_DAY_TX_INTENSIVE,,1,BENEFICIARIES
12/29/2020,FY1819,Alameda,FULL_DAY_TX_INTENSIVE,,1,DOLLARS
12/29/2020,FY1819,Alameda,FULL_DAY_TX_INTENSIVE,,1,HOURS
12/29/2020,FY1819,Alameda,ICC,333,,BENEFICIARIES
12/29/2020,FY1819,Alameda,ICC,621455.37,,MINUTES
12/29/2020,FY1819,Alameda,ICC,1391156.14,,DOLLARS
12/29/2020,FY1819,Alameda,IHBS,113,,BENEFICIARIES
12/29/2020,FY1819,Alameda,IHBS,206908.965,,MINUTES
12/29/2020,FY1819,Alameda,IHBS,596017.6,,DOLLARS
12/29/2020,FY1819,Alameda,INPATIENT_ADMIN,,1,BENEFICIARIES
12/29/2020,FY1819,Alameda,INPATIENT_ADMIN,,1,DAYS
12/29/2020,FY1819,Alameda,INPATIENT_ADMIN,,1,DOLLARS
12/29/2020,FY1819,Alameda,MEDICATION_SUPPORT_SVCS,61,,BENEFICIARIES
12/29/2020,FY1819,Alameda,MEDICATION_SUPPORT_SVCS,18993.21,,MINUTES
12/29/2020,FY1819,Alameda,MEDICATION_SUPPORT_SVCS,104362.56,,DOLLARS
12/29/2020,FY1819,Alameda,MENTAL_HEALTH_SVCS,222,,BENEFICIARIES
12/29/2020,FY1819,Alameda,MENTAL_HEALTH_SVCS,1258372.68,,MINUTES
12/29/2020,FY1819,Alameda,MENTAL_HEALTH_SVCS,3671393.8,,DOLLARS
12/29/2020,FY1819,Alameda,PSYCHIATRIC_HEALTH_FACILITY,,1,BENEFICIARIES
12/29/2020,FY1819,Alameda,PSYCHIATRIC_HEALTH_FACILITY,,1,DAYS
12/29/2020,FY1819,Alameda,PSYCHIATRIC_HEALTH_FACILITY,,1,DOLLARS
12/29/2020,FY1819,Alameda,SDMC_HOSPITAL_INPATIENT,,1,BENEFICIARIES
12/29/2020,FY1819,Alameda,SDMC_HOSPITAL_INPATIENT,,1,DAYS
12/29/2020,FY1819,Alameda,SDMC_HOSPITAL_INPATIENT,,1,DOLLARS
12/29/2020,FY1819,Alameda,THERAPEUTIC_BEHAVIORAL_SVCS,12,,BENEFICIARIES
